"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","city","verified","photos","state","description"
"0x39eb19277a06c0cd:0xe5fe08221de53aaf","","Manohar Memorial College","P8P7+RPC Manohar Memorial College, Kathmandu 44600, Nepal","27.737061699999998","85.3142543","1","4","Asia/Katmandu","","ChIJzcAGeicZ6zkRrzrlHSII_uU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19277a06c0cd:0xe5fe08221de53aaf","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb198cc5d66fdb:0xd7fdccc44f930d41","+97715521173","Araniko College of Business and Technology","Araniko College of Business and Technology, Bhanimandal, Ekantakuna Rd, Lalitpur 44600, Nepal","27.670717999999997","85.30561519999999","1","5","Asia/Katmandu","http://aranikocollege.com/","ChIJ22_WxYwZ6zkRQQ2TT8TM_dc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb198cc5d66fdb:0xd7fdccc44f930d41","College, Educational institution","","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","Closed","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipP8fSfalDKep_bl0WRop7yz61p9hN3sOYVuFv92=w203-h270-k-no","Open . Closes 5 PM",""
"0x39eb191e27a4fa35:0xca9708179e505574","+97714352589","bless College","P8F7+WF9 bless College,   , Kathmandu 44600, Nepal","27.7247828","85.313728","1","3","Asia/Katmandu","","ChIJNfqkJx4Z6zkRdFVQnhcIl8o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb191e27a4fa35:0xca9708179e505574","College","","6:30 AM-10:45 PM","6:30 AM-10:45 PM","6:30 AM-10:45 PM","6:30 AM-10:45 PM","6:30 AM-10:45 PM","6:30 AM-10:45 PM","Closed","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEkFVeC4J2XHy2p6DuOUj4Q2q_0QWCU3I1Z0bCTuV2E6Oee_7yL6kJPS6QVhMv6ncTOQaeZvxUps4nIcpGZ0YlnNdbFLbYfSC9galhmw3gk59BwRzpmh7WKzVQZaBBeQEaz-iPaZ6E2TBcDnAkADMgaLm64ONc2tAeUNkgLUSBfu3K2D-bk-p8vEWC7ZnaVnbMl5Q=w203-h114-k-no","Open . Closes 10:45 PM",""
"0x39eb198def9b5443:0xe95d85a9340727c5","","Orion International College","M8QW+55F Orion International College, Kathmandu 44600, Nepal","27.687928199999998","85.3454184","","","Asia/Katmandu","","ChIJQ1Sb740Z6zkRxScHNKmFXek","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb198def9b5443:0xe95d85a9340727c5","Higher secondary school","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb182d386c855d:0x102c56cadde95d3e","+97715538025","National Multiple College","M897+C56 National Multiple College, Lalitpur 44700, Nepal","27.668526","85.3128869","6","2.8","Asia/Katmandu","","ChIJXYVsOC0Y6zkRPl3p3cpWLBA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb182d386c855d:0x102c56cadde95d3e","College","","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","Closed","Lalitpur, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHMxOEamh_KFWCqZw385zhCwrqzRoXg2MY2kmVkV-TXxhHBXQHJinKPmuvdB8ffeM51h5KSg_yOSyGoJH-cWrmkER2mMQ6Eghfy6zOiZ1_SRnHUPRJQUQUiL2V1MRUjHz5aWD5nmbe6ranbBbaEMxNvmqGGETuk9vEu59kPBl9vN2AGnUkDQRrn3q59f6Pik3Zzwfo=w203-h114-k-no","Open . Closes 5 PM",""
"0x39eb190bae60ac51:0x6869c0b629c430d","+97714540930","Nepal College of Travel and Tourism Management - NCTTM","Nepal College of Travel and Tourism Management - NCTTM, Trishaktimarg, Uttardhoka, Kathmandu 44600, Nepal","27.717997699999998","85.3242748","44","4.6","Asia/Katmandu","http://ncttm.edu.np/","ChIJUaxgrgsZ6zkRDUOcYguchgY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190bae60ac51:0x6869c0b629c430d","College","","6:30 AM-6 PM","6:30 AM-6 PM","6:30 AM-6 PM","6:30 AM-6 PM","6:30 AM-6 PM","6:30 AM-6 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMDgIwibLt9gvMN_cCUNBDqYEdzQeM9j2wBmWA9=w203-h114-k-no","Open . Closes 6 PM",""
"0x39eb18974a8edb55:0xd369c55a09c8be31","+97714890465","Nepal Reed College","P7CM+QG4 Nepal Reed College, Nagarjun 44600, Nepal","27.721892399999998","85.28382669999999","13","4.5","Asia/Katmandu","","ChIJVduOSpcY6zkRMb7ICVrFadM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18974a8edb55:0xd369c55a09c8be31","College","","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","Closed","Nagarjun, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFV-atZc75hJObQ9Q4A1D-5nFFbcfOha1-E2ekVaoVd1pULcrp7qRzrTpWBpXThBDEFO5zj0mcDiAucFb5VRQUVzlfFEB_9-YhaseZBdYYH2u9Lps9IpBmYlbNia2G3E8SH6Ar7GYJtJYwt5XLTwciUhS7dJg4jnNVXUybAzEPOBKQQjf3R6NaPzFsePfEdysVtLaw=w203-h152-k-no","Open . Closes 5 PM",""
"0x39eb199f0234f06f:0x85f877f418370db","","Orchid College of Management and Technology","Orchid College of Management and Technology, 478/116, Ganga Laxmi Marga Ward No. 9, Kathmandu 44600, Nepal","27.7020384","85.34825049999999","","","Asia/Katmandu","","ChIJb_A0Ap8Z6zkR23CDQX-HXwg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199f0234f06f:0x85f877f418370db","College","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMTDA-IsxTx8rpJn9Jf8dSkavxd-vArJywvBKpP=w203-h152-k-no","",""
"0x39eb193a413ce887:0x23fd0975ddf228e0","+97714980304","Canvas Intl College","Canvas Intl College, Basundhara Chauki, Kathmandu 44600, Nepal","27.7384916","85.32696039999999","49","3.7","Asia/Katmandu","http://www.canvascollege.edu.np/","ChIJh-g8QToZ6zkR4Cjy3XUJ_SM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb193a413ce887:0x23fd0975ddf228e0","College, University","","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","Closed","Kathmandu, Nepal","true","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFC9OSZgtz_MyBfotZJ_ASjxSFccS1t9mwkCbEkntnUgrziJ7iYyH6jH-W56wOfaugAAkB3lLiw-laoPG5RBMgaUC1wjQ8eyE1PfPIOV7mDyRx_SJWF9DBHSoP6qA3fVh23Oy7F_l17WapohmNXEd7gnlj_shyK-xLb6WG83TsnCYu50n6GVtJn1Sj11qEK0RxBaBE=w203-h114-k-no","Open . Closes 5:30 PM",""
"0x39eb19a8bc95490d:0xbe14e15cd28c0707","+97714430820","MB Kedia Dental College, Kathmandu Contact Office","P82F+88X MB Kedia Dental College, Kathmandu Contact Office, Tanka Prasad Ghumti Sadak, Kathmandu 44600, Nepal","27.7008717","85.3233587","4","3","Asia/Katmandu","http://www.mbkediadentalcollege.com/","ChIJDUmVvKgZ6zkRBweM0lzhFL4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a8bc95490d:0xbe14e15cd28c0707","Educational institution","","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","9 AM-5 PM","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMe0CXeMStX67gTa_moLqMmygXy7CrTvyJiKa2Q=w203-h163-k-no","Open . Closes 5 PM",""
"0x39eb175d531fdc47:0xd10212bb0e927164","+97715913306","Kathmandu University School of Arts","Kathmandu University School of Arts, P. B. No. 6250, 44700, Nepal","27.647476599999997","85.3347802","62","4.5","Asia/Katmandu","https://kusoa.edu.np/","ChIJR9wfU10X6zkRZHGSDrsSAtE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb175d531fdc47:0xd10212bb0e927164","University, Art school","","8 AM-7 PM","8 AM-7 PM","8 AM-7 PM","8 AM-7 PM","8 AM-7 PM","8 AM-7 PM","Closed","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNVwjZzQyLNH4fYaCAygFTbFIDYRxfHYI7jywaR=w203-h122-k-no","Open . Closes 7 PM",""
"0x39eb191543d2d887:0xdd322523edaceb26","","Ashirvad College","P8HM+76V Ashirvad College, Embassy Marg, Kathmandu 44600, Nepal","27.728236499999998","85.3330623","2","3","Asia/Katmandu","","ChIJh9jSQxUZ6zkRJuus7SMlMt0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb191543d2d887:0xdd322523edaceb26","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19375cb8757f:0xf8b6079118a36c0b","+97714356400","Active Academy College","Active Academy College, Tokha 44600, Nepal","27.7417387","85.3297568","30","3.2","Asia/Katmandu","","ChIJf3W4XDcZ6zkRC2yjGJEHtvg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19375cb8757f:0xf8b6079118a36c0b","College, Educational institution, School","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Closed","Tokha, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipO6MBu23J6R5CHbNuA8AoL7eXq-Fa2S6fQT2c_s=w203-h152-k-no","Open . Closes 6 PM",""
"0x39eb199979219d4f:0x501e272b51897ffe","","Pasang Lhamu College Bachlor Building","Pasang Lhamu College Bachlor Building, Unnamed Road, Kathmandu 44600, Kathmandu 44600, Nepal","27.7333008","85.318782","5","4.2","Asia/Katmandu","","ChIJT50heZkZ6zkR_n-JUSsnHlA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199979219d4f:0x501e272b51897ffe","College","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNCyROd3wFUaVXauHTCuIRkQmVin-90KAMFrRDK=w203-h152-k-no","",""
"0x39eb19ec1b8ac129:0x7c84a0c7e8215603","+97715538621","Supernova College","Supernova College, Lalitpur 44707, Nepal","27.671628199999997","85.3191215","","","Asia/Katmandu","","ChIJKcGKG-wZ6zkRA1Yh6MeghHw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ec1b8ac129:0x7c84a0c7e8215603","College","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Lalitpur, Nepal","true","","Open . Closes 5 PM",""
"0x39eb1923e612e2ef:0x174ead9089d96391","+97714362042","Ojasbi Academy","Ojasbi Academy,  , Kathmandu 44600, Nepal","27.733507699999997","85.3193704","4","5","Asia/Katmandu","","ChIJ7-IS5iMZ6zkRkWPZiZCtThc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1923e612e2ef:0x174ead9089d96391","College","","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFAFWcSQ7cP3csKfOaHTaZApSop6ToN49ftWPBHAkHpvAf2_eA-dA7VPM8QXVd_E_-T7wsRGiA8bFfzjUUFfxsnkcbRcdgbDCRX-q1-KSG3GNzqRRKJhhg-Hya6GhL3kMJpyWQLVgQGFG3wG3MJyJPIw6ijlD6AYvoMMqtVxNRHVgjU-xIn_0KK6JAlZ69dZkMIgQ=w203-h114-k-no","Open . Closes 5 PM",""
"0x39eb19b0640a6cfb:0x6ebd5a7482da3f00","+9779841777822","System Bull information and communication technology college","M8W3+F47 System Bull information and communication technology college, Kathmandu 44600, Nepal","27.6961683","85.3028035","10","5","Asia/Katmandu","https://systembull.edu.np/","ChIJ-2wKZLAZ6zkRAD_agnRavW4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19b0640a6cfb:0x6ebd5a7482da3f00","College","","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipODsYYzrFXHW7zBCbih5G7FxQOD73gJqBjZAEwz=w203-h114-k-no","Open . Closes 4 PM",""
"0x39eb184c9f016255:0x8466dbbdf12a2543","","International College of Hospitality & Management","M8Q6+4V7 International College of Hospitality & Management, Lalitpur 44700, Nepal","27.687794","85.312181","1","1","Asia/Katmandu","","ChIJVWIBn0wY6zkRQyUq8b3bZoQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb184c9f016255:0x8466dbbdf12a2543","College","","","","","","","","","Lalitpur, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhH9gI0kU3dVkUJZowL_9-uxFNtJKmcxft1sT0ylsS2jcgmIggxaIHH8bnTVY3usFbAtM3TpXUiF1MVizfQ2i7zYx-qr-Nx4B30F3sWuc4UTgv4prIs3-LvqcFDNYcB1xzzhV2jjmiw38Va3c9WjaQCrKsbr3TLQMfXlKHoqjllWwSHY7YWgU4x3aN_wveU4DWzeng=w203-h114-k-no","",""
"0x39eb19d6f4f68f41:0xd22c9f41b3792c6b","+9779803425063","SooraAcharya Academy","SooraAcharya Academy, M8CC+H28 27.671372 85.320049, Lalitpur 44600, Nepal","27.6714096","85.31998279999999","","","Asia/Katmandu","","ChIJQY_29NYZ6zkRayx5s0GfLNI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19d6f4f68f41:0xd22c9f41b3792c6b","College","","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","Closed","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipM7Q2dBFFAD0glkgInG42VY4L5SC0OTEFakqdS-=w203-h203-k-no","Open . Closes 5 PM",""
"0x39eb19c1af58d3a7:0x4d1b603081aa4fcf","","DAV college of management","M8FH+FPX DAV college of management, Lalitpur 44600, Nepal","27.673740499999997","85.329357","3","2.3","Asia/Katmandu","","ChIJp9NYr8EZ6zkRz0-qgTBgG00","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19c1af58d3a7:0x4d1b603081aa4fcf","College","","","","","","","","","Lalitpur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMqHpI1Iw05Q8U2pt42uOVhCpziqo0qL3tC9iw=w203-h270-k-no","",""
"0x39eb19d1e1fe9619:0xcb3f00d580ba7019","","National Open College 'Block D'","M8M2+2GR National Open College 'Block D', Lalitpur 44600, Nepal","27.68266","85.3016451","","","Asia/Katmandu","","ChIJGZb-4dEZ6zkRGXC6gNUAP8s","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19d1e1fe9619:0xcb3f00d580ba7019","College","","","","","","","","","Lalitpur, Nepal","false","","",""
"0x39eb1939708512b9:0xf976feefc0f9d860","","Ktm","M8GR+QQR Ktm, Kathmandu 44600, Nepal","27.676987","85.3418825","","","Asia/Katmandu","","ChIJuRKFcDkZ6zkRYNj5wO_-dvk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1939708512b9:0xf976feefc0f9d860","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb1a8f8a98d397:0x99ef344ed9069475","+97716615931","Nicholson College / Secondary School","MCF4+73V Nicholson College / Secondary School, Bhaktapur 44800, Nepal","27.6732361","85.4051609","40","4.1","Asia/Katmandu","http://www.nicholson.edu.np/","ChIJl9OYio8a6zkRdZQG2U4075k","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1a8f8a98d397:0x99ef344ed9069475","College, University","","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","Closed","Bhaktapur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPMabVa30di06vPnTuKAfdBT8uDUd-sWTv6PcDK=w203-h135-k-no","Open . Closes 5 PM",""
"0x39eb1905f761d3c7:0x2a49ec3a276e8ffb","+97714354056","Orient College Bachelor wing","P8RJ+76J Orient College Bachelor wing, Ring Rd, Kathmandu 44600, Nepal","27.7407167","85.3305031","","","Asia/Katmandu","","ChIJx9Nh9wUZ6zkR-49uJzrsSSo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1905f761d3c7:0x2a49ec3a276e8ffb","College","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOnTZVaZoTCj2xlVj8IgtY8-feoFUvb9pPs0K-3=w203-h270-k-no","",""
"0x39eb1905940d6bc9:0x9ae72fcf0af1f7ca","+9779741662342","Kriti Marg, Kathmandu 44600","M8FR+WMP Kriti Marg, Kathmandu 44600, Kriti Marg, Kathmandu 44600, Nepal","27.6748391","85.341709","","","Asia/Katmandu","https://onlinebahas.com/","ChIJyWsNlAUZ6zkRyvfxCs8v55o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1905940d6bc9:0x9ae72fcf0af1f7ca","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb194f2de22fa5:0x9d3599b3b453b667","+97714017806","British Gurkha College","British Gurkha College,  , Kathmandu 44600, Nepal","27.743509","85.3401449","41","3.4","Asia/Katmandu","http://britishgurkhacollege.edu.np/","ChIJpS_iLU8Z6zkRZ7ZTtLOZNZ0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194f2de22fa5:0x9d3599b3b453b667","Private college","","6 AM-5 PM","6 AM-5:30 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMScuT_sKcM7-A3A1ehfM3NUBvJ1alehX9B_bx6=w203-h152-k-no","Open . Closes 5 PM",""
"0x39eb185266b4fdcf:0x4921df86dcc0640e","","DELIGHT INT'L COLLEGE","M8V6+R7J DELIGHT INT'L COLLEGE,  , Kathmandu 44600, Nepal","27.694585399999998","85.31064459999999","","","Asia/Katmandu","","ChIJz_20ZlIY6zkRDmTA3IbfIUk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb185266b4fdcf:0x4921df86dcc0640e","College","","","","","","","","","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGaZkTj7wRwJVDah5AIHBFeXghiPWw6OFM-tccbPj1x-c1c_OtIceOJUpSImJkiHIRI-hZZRB9zMG8KE5k4Que0HoLGOPjz_IpeRFjI4d0nf7nzPuE8vBQN_n2Qhyr_sgXmSkNfrlIJRAkAvwRS9dl739tpRG1EkGRWFZl0R_f6V9_ZT9_P8PQl56Me8ePq26DqQp8=w203-h114-k-no","",""
"0x39eb19e59c3b8945:0xcb0003d04d63158f","+97714981005","Southwestern Business College","P8QF+W7 Southwestern Business College, Tokha 44600, Nepal","27.7397678","85.32315469999999","5","5","Asia/Katmandu","","ChIJRYk7nOUZ6zkRjxVjTdADAMs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19e59c3b8945:0xcb0003d04d63158f","College","","","","","","","","","Tokha, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPy8zGw4bU_pBJihRiP6vSvUz08-3xSDDd0A2ve=w203-h360-k-no","",""
"0x39eb186744a17c81:0x76fa1b8e81c1ac2c","+97714030576","Everest International College - TU BBS","M7XR+2V4 Everest International College - TU BBS, Kathmandu 44600, Nepal","27.6975242","85.2922066","3","2.7","Asia/Katmandu","","ChIJgXyhRGcY6zkRLKzBgY4b-nY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb186744a17c81:0x76fa1b8e81c1ac2c","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19944f13f401:0x1c98b08148d12558","+97715453564","CAFODAT COLLEGE","CAFODAT COLLEGE, 134/17 Kumari Marg Purnachandi, Lalitpur Metropolitan Corporation Ward Number 19, Lalitpur 44600, Nepal","27.6722753","85.3199662","14","4.4","Asia/Katmandu","https://cafodat.edu.np/","ChIJAfQTT5QZ6zkRWCXRSIGwmBw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19944f13f401:0x1c98b08148d12558","College","","7 AM-3 PM","7 AM-3 PM","7 AM-3 PM","7 AM-3 PM","7 AM-3 PM","7 AM-3 PM","Closed","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipM5Wlf-3A0wFNMkqlH3eAMYetuDrb2_zUpPzgX7=w203-h152-k-no","Open . Closes 3 PM",""
"0x39eb1b0f27671dad:0xfd193beec154dac1","","Kumari Engineering College","Kumari Engineering College, Amitava Buddha Marg, Tushal Tushal-Mahankal Road, Boudha Post Box 10556, Kathmandu, Nepal","27.722309799999998","85.3594107","1","5","Asia/Katmandu","","ChIJrR1nJw8b6zkRwdpUwe47Gf0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1b0f27671dad:0xfd193beec154dac1","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb177c0143f621:0xb61ae0a332933562","","Jesus College","M839+7H5 Jesus College, Lalitpur 44700, Nepal","27.6531298","85.3189991","8","3.9","Asia/Katmandu","","ChIJIfZDAXwX6zkRYjWTMqPgGrY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb177c0143f621:0xb61ae0a332933562","College","","","","","","","","","Lalitpur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPwV7akfYmOK0OgV0wDBXU_BLEuyS22fbe7nB1M=w203-h152-k-no","",""
"0x39eb199f8b02b87f:0x767d2d2745c690b6","+97714881154","College of Open Learning","College of Open Learning, Nayabazar 16, Kathmandu 44600, Nepal","27.721530299999998","85.3006372","","","Asia/Katmandu","","ChIJf7gCi58Z6zkRtpDGRSctfXY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199f8b02b87f:0x767d2d2745c690b6","Private college","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNF2R1Z_SD0gJzpFOsx9mv0bSmEXpL_jCuHYsIr=w203-h125-k-no","Open . Closes 5 PM",""
"0x39eb1865a4ff2569:0x27b75b1ebc621451","+97714288338","HENRY FORD INT'l COLLEGE","M7WP+234 HENRY FORD INT'l COLLEGE, Ganeshman Singh Rd, Kathmandu 44614, Nepal","27.6950233","85.2851924","7","3.6","Asia/Katmandu","","ChIJaSX_pGUY6zkRURRivB5btyc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1865a4ff2569:0x27b75b1ebc621451","College","","5:15 AM-5:30 PM","5:15 AM-5:30 PM","5:15 AM-5:30 PM","5:15 AM-5:30 PM","5:15 AM-5:30 PM","5:15 AM-5:30 PM","5:15 AM-5:30 PM","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhG-zfCbeUUcFB973Jkl4wiXXAIidQUhDZO-lf9IsCC4sK5Ve6KeYjDbn34RJXpUNWzaqxAwSKZopGbkIv8lcP5AVNML9g-NqBcrekooAtfG-jJIhZzo3O8wReZZJyOfPwYPXRxRkNUr1ov-lAPSsNRlReXE0OniiRxm7ycL-Ouf0gx23LMkry27k75kwhDqpAARECw=w203-h114-k-no","Open . Closes 5:30 PM",""
"0x39eb19bb5dbc7ab5:0x46cfdb0b7a149979","","Rajdhani Model College","P9M2+CVG Rajdhani Model College, Budhanilkantha 44600, Nepal","27.733563","85.3522148","","","Asia/Katmandu","","ChIJtXq8XbsZ6zkReZkUegvbz0Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bb5dbc7ab5:0x46cfdb0b7a149979","College","","","","","","","","","Budhanilkantha, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOGIc8fD4wUh2L2xeGpPTUuK8modNF7Q34kAo1K=w203-h360-k-no","",""
"0x39eb1967fe327ec5:0xcfd2de516a841c45","+9779861782732","PEAR English Language College, Bhotahiti, Ratnapark","PEAR English Language College, Bhotahiti, Ratnapark, Chittadhar Marg, Kathmandu 44600, Nepal","27.7073219","85.3128301","5","5","Asia/Katmandu","http://www.englishteachingmother.net/","ChIJxX4y_mcZ6zkRRRyEalHe0s8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1967fe327ec5:0xcfd2de516a841c45","Education center","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipOwuQkv7IZuNr6a8qDl4W-7bE8Yjgbpc6jC-aTZ=w203-h296-k-no","Open . Closes 6 PM",""
"0x39eb19c82fd3be39:0xa4cd4a57c669a7da","+9779857059526","Shankar Pokharel","Shankar Pokharel,  10, Kathmandu 44600, Nepal","27.6961543","85.28228299999999","3","3.7","Asia/Katmandu","","ChIJOb7TL8gZ6zkR2qdpxldKzaQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19c82fd3be39:0xa4cd4a57c669a7da","College","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOzhE3ppxZATYp4LaD81iwvVjZaOTrVJbHsqqTv=w203-h270-k-no","Open 24 hours",""
"0x39eb1bc7008b8ee5:0x18f7eda2b7c49ed3","+9779812177687","Kumari English Boarding School / KEBS College","P9C5+WHR Kumari English Boarding School / KEBS College, Boudha Rd, Kathmandu 44600, Nepal","27.7223573","85.358897","21","3.4","Asia/Katmandu","","ChIJ5Y6LAMcb6zkR057Et6Lt9xg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1bc7008b8ee5:0x18f7eda2b7c49ed3","Private college","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPMpC1dM54IQzNLvcCF5qPHbtfwWryYblPwheOM=w203-h114-k-no","",""
"0x39eb19bf628ba6a9:0x673c5bcb86c9baa1","","Kathmandu","P8G9+W22 Kathmandu, 44600, Nepal","27.727259699999998","85.3175093","","","Asia/Katmandu","","ChIJqaaLYr8Z6zkRobrJhstbPGc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bf628ba6a9:0x673c5bcb86c9baa1","College","","","","","","","","","Kathmandu, Nepal","false","","",""
